0	Generic	NotDef	NOTDEF
17613	Hanja	UROr82	uni82D1
17614	Hanja	UROr82	uni82D2
17615	Hanja	UROr82	uni82D4
17616	Hanja	UROr82	uni82D5
17617	Hanja	UROr82	uni82D7
17618	Hanja	UROr82	uni82DB
17619	Hanja	UROr82	uni82DE
17620	Hanja	UROr82	uni82DF
17621	Hanja	UROr82	uni82E1
17622	Hanja	UROr82	uni82E5
17623	Hanja	UROr82	uni82E6
17624	Hanja	UROr82	uni82E7
17625	Hanja	UROr82	uni82F1
17626	Hanja	UROr82	uni82FD
17627	Hanja	UROr82	uni82FE
17628	Hanja	UROr83	uni8301
17629	Hanja	UROr83	uni8302
17630	Hanja	UROr83	uni8303
17631	Hanja	UROr83	uni8304
17632	Hanja	UROr83	uni8305
17633	Hanja	UROr83	uni8309
17634	Hanja	UROr83	uni8317
17635	Hanja	UROr83	uni8328
17636	Hanja	UROr83	uni832B
17637	Hanja	UROr83	uni832F
17638	Hanja	UROr83	uni8331
17639	Hanja	UROr83	uni8334
17640	Hanja	UROr83	uni8335
17641	Hanja	UROr83	uni8336
17642	Hanja	UROr83	uni8338
17643	Hanja	UROr83	uni8339
17644	Hanja	UROr83	uni8340
17645	Hanja	UROr83	uni8347
17646	Hanja	UROr83	uni8349
17647	Hanja	UROr83	uni834A
17648	Hanja	UROr83	uni834F
17649	Hanja	UROr83	uni8351
17650	Hanja	UROr83	uni8352
17651	Hanja	UROr83	uni8373
17652	Hanja	UROr83	uni8377
17653	Hanja	UROr83	uni837B
17654	Hanja	UROr83	uni8389
17655	Hanja	UROr83	uni838A
17656	Hanja	UROr83	uni838E
17657	Hanja	UROr83	uni8396
17658	Hanja	UROr83	uni8398
17659	Hanja	UROr83	uni839E
17660	Hanja	UROr83	uni83A2
17661	Hanja	UROr83	uni83A9
17662	Hanja	UROr83	uni83AA
17663	Hanja	UROr83	uni83AB
17664	Hanja	UROr83	uni83BD
17665	Hanja	UROr83	uni83C1
17666	Hanja	UROr83	uni83C5
17667	Hanja	UROr83	uni83C9
17668	Hanja	UROr83	uni83CA
17669	Hanja	UROr83	uni83CC
17670	Hanja	UROr83	uni83D3
17671	Hanja	UROr83	uni83D6
17672	Hanja	UROr83	uni83DC
17673	Hanja	UROr83	uni83E9
17674	Hanja	UROr83	uni83EB
17675	Hanja	UROr83	uni83EF
17676	Hanja	UROr83	uni83F0
17677	Hanja	UROr83	uni83F1
17678	Hanja	UROr83	uni83F2
17679	Hanja	UROr83	uni83F4
17680	Hanja	UROr83	uni83F9
17681	Hanja	UROr83	uni83FD
17682	Hanja	UROr84	uni8403
17683	Hanja	UROr84	uni8404
17684	Hanja	UROr84	uni840A
17685	Hanja	UROr84	uni840C
17686	Hanja	UROr84	uni840D
17687	Hanja	UROr84	uni840E
17688	Hanja	UROr84	uni8429
17689	Hanja	UROr84	uni842C
17690	Hanja	UROr84	uni8431
17691	Hanja	UROr84	uni8438
17692	Hanja	UROr84	uni843D
17693	Hanja	UROr84	uni8449
17694	Hanja	UROr84	uni8457
17695	Hanja	UROr84	uni845B
17696	Hanja	UROr84	uni8461
17697	Hanja	UROr84	uni8463
17698	Hanja	UROr84	uni8466
17699	Hanja	UROr84	uni846B
17700	Hanja	UROr84	uni846C
17701	Hanja	UROr84	uni846F
17702	Hanja	UROr84	uni8475
17703	Hanja	UROr84	uni847A
17704	Hanja	UROr84	uni8490
17705	Hanja	UROr84	uni8494
17706	Hanja	UROr84	uni8499
17707	Hanja	UROr84	uni849C
17708	Hanja	UROr84	uni84A1
17709	Hanja	UROr84	uni84B2
17710	Hanja	UROr84	uni84B8
17711	Hanja	UROr84	uni84BB
17712	Hanja	UROr84	uni84BC
17713	Hanja	UROr84	uni84BF
17714	Hanja	UROr84	uni84C0
17715	Hanja	UROr84	uni84C2
17716	Hanja	UROr84	uni84C4
17717	Hanja	UROr84	uni84C6
17718	Hanja	UROr84	uni84C9
17719	Hanja	UROr84	uni84CB
17720	Hanja	UROr84	uni84CD
17721	Hanja	UROr84	uni84D1
17722	Hanja	UROr84	uni84DA
17723	Hanja	UROr84	uni84EC
17724	Hanja	UROr84	uni84EE
17725	Hanja	UROr84	uni84F4
17726	Hanja	UROr84	uni84FC
17727	Hanja	UROr85	uni8511
17728	Hanja	UROr85	uni8513
17729	Hanja	UROr85	uni8514
17730	Hanja	UROr85	uni8517
17731	Hanja	UROr85	uni8518
17732	Hanja	UROr85	uni851A
17733	Hanja	UROr85	uni851E
17734	Hanja	UROr85	uni8521
17735	Hanja	UROr85	uni8523
17736	Hanja	UROr85	uni8525
17737	Hanja	UROr85	uni852C
17738	Hanja	UROr85	uni852D
17739	Hanja	UROr85	uni852F
17740	Hanja	UROr85	uni853D
17741	Hanja	UROr85	uni853F
17742	Hanja	UROr85	uni8541
17743	Hanja	UROr85	uni8543
17744	Hanja	UROr85	uni8549
17745	Hanja	UROr85	uni854E
17746	Hanja	UROr85	uni8553
17747	Hanja	UROr85	uni8559
17748	Hanja	UROr85	uni8563
17749	Hanja	UROr85	uni8568
17750	Hanja	UROr85	uni8569
17751	Hanja	UROr85	uni856A
17752	Hanja	UROr85	uni856D
17753	Hanja	UROr85	uni8584
17754	Hanja	UROr85	uni8587
17755	Hanja	UROr85	uni858F
17756	Hanja	UROr85	uni8591
17757	Hanja	UROr85	uni8594
17758	Hanja	UROr85	uni859B
17759	Hanja	UROr85	uni85A6
17760	Hanja	UROr85	uni85A8
17761	Hanja	UROr85	uni85A9
17762	Hanja	UROr85	uni85AA
17763	Hanja	UROr85	uni85AF
17764	Hanja	UROr85	uni85B0
17765	Hanja	UROr85	uni85BA
17766	Hanja	UROr85	uni85C1
17767	Hanja	UROr85	uni85C9
17768	Hanja	UROr85	uni85CD
17769	Hanja	UROr85	uni85CE
17770	Hanja	UROr85	uni85CF
17771	Hanja	UROr85	uni85D5
17772	Hanja	UROr85	uni85DC
17773	Hanja	UROr85	uni85DD
17774	Hanja	UROr85	uni85E4
17775	Hanja	UROr85	uni85E5
17776	Hanja	UROr85	uni85E9
17777	Hanja	UROr85	uni85EA
17778	Hanja	UROr85	uni85F7
17779	Hanja	UROr85	uni85FA
17780	Hanja	UROr85	uni85FB
17781	Hanja	UROr85	uni85FF
17782	Hanja	UROr86	uni8602
17783	Hanja	UROr86	uni8606
17784	Hanja	UROr86	uni8607
17785	Hanja	UROr86	uni860A
17786	Hanja	UROr86	uni8616
17787	Hanja	UROr86	uni8617
17788	Hanja	UROr86	uni861A
17789	Hanja	UROr86	uni862D
17790	Hanja	UROr86	uni863F
17791	Hanja	UROr86	uni864E
17792	Hanja	UROr86	uni8650
17793	Hanja	UROr86	uni8654
17794	Hanja	UROr86	uni8655
17795	Hanja	UROr86	uni865B
17796	Hanja	UROr86	uni865C
17797	Hanja	UROr86	uni865E
17798	Hanja	UROr86	uni865F
17799	Hanja	UROr86	uni8667
17800	Hanja	UROr86	uni8679
17801	Hanja	UROr86	uni868A
17802	Hanja	UROr86	uni868C
17803	Hanja	UROr86	uni8693
17804	Hanja	UROr86	uni86A3
17805	Hanja	UROr86	uni86A4
17806	Hanja	UROr86	uni86A9
17807	Hanja	UROr86	uni86C7
17808	Hanja	UROr86	uni86CB
17809	Hanja	UROr86	uni86D4
17810	Hanja	UROr86	uni86D9
17811	Hanja	UROr86	uni86DB
17812	Hanja	UROr86	uni86DF
17813	Hanja	UROr86	uni86E4
17814	Hanja	UROr86	uni86ED
17815	Hanja	UROr86	uni86FE
17816	Hanja	UROr87	uni8700
17817	Hanja	UROr87	uni8702
17818	Hanja	UROr87	uni8703
17819	Hanja	UROr87	uni8708
17820	Hanja	UROr87	uni8718
17821	Hanja	UROr87	uni871A
17822	Hanja	UROr87	uni871C
17823	Hanja	UROr87	uni874E
17824	Hanja	UROr87	uni8755
17825	Hanja	UROr87	uni8757
17826	Hanja	UROr87	uni875F
17827	Hanja	UROr87	uni8766
17828	Hanja	UROr87	uni8768
17829	Hanja	UROr87	uni8774
17830	Hanja	UROr87	uni8776
17831	Hanja	UROr87	uni8778
17832	Hanja	UROr87	uni8782
17833	Hanja	UROr87	uni878D
17834	Hanja	UROr87	uni879F
17835	Hanja	UROr87	uni87A2
17836	Hanja	UROr87	uni87B3
17837	Hanja	UROr87	uni87BA
17838	Hanja	UROr87	uni87C4
17839	Hanja	UROr87	uni87E0
17840	Hanja	UROr87	uni87EC
17841	Hanja	UROr87	uni87EF
17842	Hanja	UROr87	uni87F2
17843	Hanja	UROr87	uni87F9
17844	Hanja	UROr87	uni87FB
17845	Hanja	UROr87	uni87FE
17846	Hanja	UROr88	uni8805
17847	Hanja	UROr88	uni881F
17848	Hanja	UROr88	uni8822
17849	Hanja	UROr88	uni8823
17850	Hanja	UROr88	uni8831
17851	Hanja	UROr88	uni8836
17852	Hanja	UROr88	uni883B
17853	Hanja	UROr88	uni8840
17854	Hanja	UROr88	uni8846
17855	Hanja	UROr88	uni884C
17856	Hanja	UROr88	uni884D
17857	Hanja	UROr88	uni8852
17858	Hanja	UROr88	uni8853
17859	Hanja	UROr88	uni8857
17860	Hanja	UROr88	uni8859
17861	Hanja	UROr88	uni885B
17862	Hanja	UROr88	uni885D
17863	Hanja	UROr88	uni8861
17864	Hanja	UROr88	uni8862
17865	Hanja	UROr88	uni8863
17866	Hanja	UROr88	uni8868
17867	Hanja	UROr88	uni886B
17868	Hanja	UROr88	uni8870
17869	Hanja	UROr88	uni8872
17870	Hanja	UROr88	uni8877
17871	Hanja	UROr88	uni887E
17872	Hanja	UROr88	uni887F
17873	Hanja	UROr88	uni8881
17874	Hanja	UROr88	uni8882
17875	Hanja	UROr88	uni8888
17876	Hanja	UROr88	uni888B
17877	Hanja	UROr88	uni888D
17878	Hanja	UROr88	uni8892
17879	Hanja	UROr88	uni8896
17880	Hanja	UROr88	uni8897
17881	Hanja	UROr88	uni889E
17882	Hanja	UROr88	uni88AB
17883	Hanja	UROr88	uni88B4
17884	Hanja	UROr88	uni88C1
17885	Hanja	UROr88	uni88C2
17886	Hanja	UROr88	uni88CF
17887	Hanja	UROr88	uni88D4
17888	Hanja	UROr88	uni88D5
17889	Hanja	UROr88	uni88D9
17890	Hanja	UROr88	uni88DC
17891	Hanja	UROr88	uni88DD
17892	Hanja	UROr88	uni88DF
17893	Hanja	UROr88	uni88E1
17894	Hanja	UROr88	uni88E8
17895	Hanja	UROr88	uni88F3
17896	Hanja	UROr88	uni88F4
17897	Hanja	UROr88	uni88F5
17898	Hanja	UROr88	uni88F8
17899	Hanja	UROr88	uni88FD
17900	Hanja	UROr89	uni8907
17901	Hanja	UROr89	uni8910
17902	Hanja	UROr89	uni8912
17903	Hanja	UROr89	uni8913
17904	Hanja	UROr89	uni8918
17905	Hanja	UROr89	uni8919
17906	Hanja	UROr89	uni8925
17907	Hanja	UROr89	uni892A
17908	Hanja	UROr89	uni8936
17909	Hanja	UROr89	uni8938
17910	Hanja	UROr89	uni893B
17911	Hanja	UROr89	uni8941
17912	Hanja	UROr89	uni8944
17913	Hanja	UROr89	uni895F
17914	Hanja	UROr89	uni8964
17915	Hanja	UROr89	uni896A
17916	Hanja	UROr89	uni8972
17917	Hanja	UROr89	uni897F
17918	Hanja	UROr89	uni8981
17919	Hanja	UROr89	uni8983
17920	Hanja	UROr89	uni8986
17921	Hanja	UROr89	uni8987
17922	Hanja	UROr89	uni898B
17923	Hanja	UROr89	uni898F
17924	Hanja	UROr89	uni8993
17925	Hanja	UROr89	uni8996
17926	Hanja	UROr89	uni89A1
17927	Hanja	UROr89	uni89A9
17928	Hanja	UROr89	uni89AA
17929	Hanja	UROr89	uni89B2
17930	Hanja	UROr89	uni89BA
17931	Hanja	UROr89	uni89BD
17932	Hanja	UROr89	uni89C0
17933	Hanja	UROr89	uni89D2
17934	Hanja	UROr89	uni89E3
17935	Hanja	UROr89	uni89F4
17936	Hanja	UROr89	uni89F8
17937	Hanja	UROr8A	uni8A00
17938	Hanja	UROr8A	uni8A02
17939	Hanja	UROr8A	uni8A03
17940	Hanja	UROr8A	uni8A08
17941	Hanja	UROr8A	uni8A0A
17942	Hanja	UROr8A	uni8A0C
17943	Hanja	UROr8A	uni8A0E
17944	Hanja	UROr8A	uni8A13
17945	Hanja	UROr8A	uni8A16
17946	Hanja	UROr8A	uni8A17
17947	Hanja	UROr8A	uni8A18
17948	Hanja	UROr8A	uni8A1B
17949	Hanja	UROr8A	uni8A1D
17950	Hanja	UROr8A	uni8A1F
17951	Hanja	UROr8A	uni8A23
17952	Hanja	UROr8A	uni8A25
17953	Hanja	UROr8A	uni8A2A
17954	Hanja	UROr8A	uni8A2D
17955	Hanja	UROr8A	uni8A31
17956	Hanja	UROr8A	uni8A34
17957	Hanja	UROr8A	uni8A36
17958	Hanja	UROr8A	uni8A3A
17959	Hanja	UROr8A	uni8A3B
17960	Hanja	UROr8A	uni8A50
17961	Hanja	UROr8A	uni8A54
17962	Hanja	UROr8A	uni8A55
17963	Hanja	UROr8A	uni8A5B
17964	Hanja	UROr8A	uni8A5E
17965	Hanja	UROr8A	uni8A60
17966	Hanja	UROr8A	uni8A62
17967	Hanja	UROr8A	uni8A63
17968	Hanja	UROr8A	uni8A66
17969	Hanja	UROr8A	uni8A69
17970	Hanja	UROr8A	uni8A6D
17971	Hanja	UROr8A	uni8A6E
17972	Hanja	UROr8A	uni8A70
17973	Hanja	UROr8A	uni8A71
17974	Hanja	UROr8A	uni8A72
17975	Hanja	UROr8A	uni8A73
17976	Hanja	UROr8A	uni8A75
17977	Hanja	UROr8A	uni8A79
17978	Hanja	UROr8A	uni8A85
17979	Hanja	UROr8A	uni8A87
17980	Hanja	UROr8A	uni8A8C
17981	Hanja	UROr8A	uni8A8D
17982	Hanja	UROr8A	uni8A93
17983	Hanja	UROr8A	uni8A95
17984	Hanja	UROr8A	uni8A98
17985	Hanja	UROr8A	uni8A9E
17986	Hanja	UROr8A	uni8AA0
17987	Hanja	UROr8A	uni8AA1
17988	Hanja	UROr8A	uni8AA3
17989	Hanja	UROr8A	uni8AA4
17990	Hanja	UROr8A	uni8AA5
17991	Hanja	UROr8A	uni8AA6
17992	Hanja	UROr8A	uni8AA8
17993	Hanja	UROr8A	uni8AAA
17994	Hanja	UROr8A	uni8AB0
17995	Hanja	UROr8A	uni8AB2
17996	Hanja	UROr8A	uni8AB9
17997	Hanja	UROr8A	uni8ABC
17998	Hanja	UROr8A	uni8ABE
17999	Hanja	UROr8A	uni8ABF
18000	Hanja	UROr8A	uni8AC2
18001	Hanja	UROr8A	uni8AC4
18002	Hanja	UROr8A	uni8AC7
18003	Hanja	UROr8A	uni8ACB
18004	Hanja	UROr8A	uni8ACD
18005	Hanja	UROr8A	uni8ACF
18006	Hanja	UROr8A	uni8AD2
18007	Hanja	UROr8A	uni8AD6
18008	Hanja	UROr8A	uni8ADB
18009	Hanja	UROr8A	uni8ADC
18010	Hanja	UROr8A	uni8AE1
18011	Hanja	UROr8A	uni8AE6
18012	Hanja	UROr8A	uni8AE7
18013	Hanja	UROr8A	uni8AEA
18014	Hanja	UROr8A	uni8AEB
18015	Hanja	UROr8A	uni8AED
18016	Hanja	UROr8A	uni8AEE
18017	Hanja	UROr8A	uni8AF1
18018	Hanja	UROr8A	uni8AF6
18019	Hanja	UROr8A	uni8AF7
18020	Hanja	UROr8A	uni8AF8
18021	Hanja	UROr8A	uni8AFA
18022	Hanja	UROr8A	uni8AFE
18023	Hanja	UROr8B	uni8B00
18024	Hanja	UROr8B	uni8B01
18025	Hanja	UROr8B	uni8B02
18026	Hanja	UROr8B	uni8B04
18027	Hanja	UROr8B	uni8B0E
18028	Hanja	UROr8B	uni8B10
18029	Hanja	UROr8B	uni8B14
18030	Hanja	UROr8B	uni8B16
18031	Hanja	UROr8B	uni8B17
18032	Hanja	UROr8B	uni8B19
18033	Hanja	UROr8B	uni8B1A
18034	Hanja	UROr8B	uni8B1B
18035	Hanja	UROr8B	uni8B1D
18036	Hanja	UROr8B	uni8B20
18037	Hanja	UROr8B	uni8B28
18038	Hanja	UROr8B	uni8B2B
18039	Hanja	UROr8B	uni8B2C
18040	Hanja	UROr8B	uni8B33
18041	Hanja	UROr8B	uni8B39
18042	Hanja	UROr8B	uni8B41
18043	Hanja	UROr8B	uni8B49
18044	Hanja	UROr8B	uni8B4E
18045	Hanja	UROr8B	uni8B4F
18046	Hanja	UROr8B	uni8B58
18047	Hanja	UROr8B	uni8B5A
18048	Hanja	UROr8B	uni8B5C
18049	Hanja	UROr8B	uni8B66
18050	Hanja	UROr8B	uni8B6C
18051	Hanja	UROr8B	uni8B6F
18052	Hanja	UROr8B	uni8B70
18053	Hanja	UROr8B	uni8B74
18054	Hanja	UROr8B	uni8B77
18055	Hanja	UROr8B	uni8B7D
18056	Hanja	UROr8B	uni8B80
18057	Hanja	UROr8B	uni8B8A
18058	Hanja	UROr8B	uni8B90
18059	Hanja	UROr8B	uni8B92
18060	Hanja	UROr8B	uni8B93
18061	Hanja	UROr8B	uni8B96
18062	Hanja	UROr8B	uni8B9A
18063	Hanja	UROr8C	uni8C37
18064	Hanja	UROr8C	uni8C3F
18065	Hanja	UROr8C	uni8C41
18066	Hanja	UROr8C	uni8C46
18067	Hanja	UROr8C	uni8C48
18068	Hanja	UROr8C	uni8C4A
18069	Hanja	UROr8C	uni8C4C
18070	Hanja	UROr8C	uni8C55
18071	Hanja	UROr8C	uni8C5A
18072	Hanja	UROr8C	uni8C61
18073	Hanja	UROr8C	uni8C6A
18074	Hanja	UROr8C	uni8C6B
18075	Hanja	UROr8C	uni8C79
18076	Hanja	UROr8C	uni8C7A
18077	Hanja	UROr8C	uni8C82
18078	Hanja	UROr8C	uni8C8A
18079	Hanja	UROr8C	uni8C8C
18080	Hanja	UROr8C	uni8C9D
18081	Hanja	UROr8C	uni8C9E
18082	Hanja	UROr8C	uni8CA0
18083	Hanja	UROr8C	uni8CA1
18084	Hanja	UROr8C	uni8CA2
18085	Hanja	UROr8C	uni8CA7
18086	Hanja	UROr8C	uni8CA8
18087	Hanja	UROr8C	uni8CA9
18088	Hanja	UROr8C	uni8CAA
18089	Hanja	UROr8C	uni8CAB
18090	Hanja	UROr8C	uni8CAC
18091	Hanja	UROr8C	uni8CAF
18092	Hanja	UROr8C	uni8CB0
18093	Hanja	UROr8C	uni8CB3
18094	Hanja	UROr8C	uni8CB4
18095	Hanja	UROr8C	uni8CB6
18096	Hanja	UROr8C	uni8CB7
18097	Hanja	UROr8C	uni8CB8
18098	Hanja	UROr8C	uni8CBB
18099	Hanja	UROr8C	uni8CBC
18100	Hanja	UROr8C	uni8CBD
18101	Hanja	UROr8C	uni8CBF
18102	Hanja	UROr8C	uni8CC0
18103	Hanja	UROr8C	uni8CC1
18104	Hanja	UROr8C	uni8CC2
18105	Hanja	UROr8C	uni8CC3
18106	Hanja	UROr8C	uni8CC4
18107	Hanja	UROr8C	uni8CC7
18108	Hanja	UROr8C	uni8CC8
18109	Hanja	UROr8C	uni8CCA
18110	Hanja	UROr8C	uni8CD1
18111	Hanja	UROr8C	uni8CD3
18112	Hanja	UROr8C	uni8CDA
18113	Hanja	UROr8C	uni8CDC
18114	Hanja	UROr8C	uni8CDE
18115	Hanja	UROr8C	uni8CE0
18116	Hanja	UROr8C	uni8CE2
18117	Hanja	UROr8C	uni8CE3
18118	Hanja	UROr8C	uni8CE4
18119	Hanja	UROr8C	uni8CE6
18120	Hanja	UROr8C	uni8CEA
18121	Hanja	UROr8C	uni8CED
18122	Hanja	UROr8C	uni8CF4
18123	Hanja	UROr8C	uni8CFB
18124	Hanja	UROr8C	uni8CFC
18125	Hanja	UROr8C	uni8CFD
18126	Hanja	UROr8D	uni8D04
18127	Hanja	UROr8D	uni8D05
18128	Hanja	UROr8D	uni8D07
18129	Hanja	UROr8D	uni8D08
18130	Hanja	UROr8D	uni8D0A
18131	Hanja	UROr8D	uni8D0D
18132	Hanja	UROr8D	uni8D13
18133	Hanja	UROr8D	uni8D16
18134	Hanja	UROr8D	uni8D64
18135	Hanja	UROr8D	uni8D66
18136	Hanja	UROr8D	uni8D6B
18137	Hanja	UROr8D	uni8D70
18138	Hanja	UROr8D	uni8D73
18139	Hanja	UROr8D	uni8D74
18140	Hanja	UROr8D	uni8D77
18141	Hanja	UROr8D	uni8D85
18142	Hanja	UROr8D	uni8D8A
18143	Hanja	UROr8D	uni8D99
18144	Hanja	UROr8D	uni8DA3
18145	Hanja	UROr8D	uni8DA8
18146	Hanja	UROr8D	uni8DB3
18147	Hanja	UROr8D	uni8DBA
18148	Hanja	UROr8D	uni8DBE
18149	Hanja	UROr8D	uni8DC6
18150	Hanja	UROr8D	uni8DCB
18151	Hanja	UROr8D	uni8DCC
18152	Hanja	UROr8D	uni8DCF
18153	Hanja	UROr8D	uni8DDB
18154	Hanja	UROr8D	uni8DDD
18155	Hanja	UROr8D	uni8DE1
18156	Hanja	UROr8D	uni8DE3
18157	Hanja	UROr8D	uni8DE8
18158	Hanja	UROr8D	uni8DEF
18159	Hanja	UROr8D	uni8DF3
18160	Hanja	UROr8E	uni8E0A
18161	Hanja	UROr8E	uni8E0F
18162	Hanja	UROr8E	uni8E10
18163	Hanja	UROr8E	uni8E1E
18164	Hanja	UROr8E	uni8E2A
18165	Hanja	UROr8E	uni8E30
18166	Hanja	UROr8E	uni8E35
18167	Hanja	UROr8E	uni8E42
18168	Hanja	UROr8E	uni8E44
18169	Hanja	UROr8E	uni8E47
18170	Hanja	UROr8E	uni8E48
18171	Hanja	UROr8E	uni8E49
18172	Hanja	UROr8E	uni8E4A
18173	Hanja	UROr8E	uni8E59
18174	Hanja	UROr8E	uni8E5F
18175	Hanja	UROr8E	uni8E60
18176	Hanja	UROr8E	uni8E74
18177	Hanja	UROr8E	uni8E76
18178	Hanja	UROr8E	uni8E81
18179	Hanja	UROr8E	uni8E87
18180	Hanja	UROr8E	uni8E8A
18181	Hanja	UROr8E	uni8E8D
18182	Hanja	UROr8E	uni8EAA
18183	Hanja	UROr8E	uni8EAB
18184	Hanja	UROr8E	uni8EAC
18185	Hanja	UROr8E	uni8EC0
18186	Hanja	UROr8E	uni8ECA
18187	Hanja	UROr8E	uni8ECB
18188	Hanja	UROr8E	uni8ECC
18189	Hanja	UROr8E	uni8ECD
18190	Hanja	UROr8E	uni8ED2
18191	Hanja	UROr8E	uni8EDF
18192	Hanja	UROr8E	uni8EEB
18193	Hanja	UROr8E	uni8EF8
18194	Hanja	UROr8E	uni8EFB
18195	Hanja	UROr8E	uni8EFE
18196	Hanja	UROr8F	uni8F03
18197	Hanja	UROr8F	uni8F05
18198	Hanja	UROr8F	uni8F09
18199	Hanja	UROr8F	uni8F12
18200	Hanja	UROr8F	uni8F13
18201	Hanja	UROr8F	uni8F14
18202	Hanja	UROr8F	uni8F15
18203	Hanja	UROr8F	uni8F1B
18204	Hanja	UROr8F	uni8F1C
18205	Hanja	UROr8F	uni8F1D
18206	Hanja	UROr8F	uni8F1E
18207	Hanja	UROr8F	uni8F1F
18208	Hanja	UROr8F	uni8F26
18209	Hanja	UROr8F	uni8F27
18210	Hanja	UROr8F	uni8F29
18211	Hanja	UROr8F	uni8F2A
18212	Hanja	UROr8F	uni8F2F
18213	Hanja	UROr8F	uni8F33
18214	Hanja	UROr8F	uni8F38
18215	Hanja	UROr8F	uni8F39
18216	Hanja	UROr8F	uni8F3B
18217	Hanja	UROr8F	uni8F3E
18218	Hanja	UROr8F	uni8F3F
18219	Hanja	UROr8F	uni8F44
18220	Hanja	UROr8F	uni8F45
18221	Hanja	UROr8F	uni8F49
18222	Hanja	UROr8F	uni8F4D
18223	Hanja	UROr8F	uni8F4E
18224	Hanja	UROr8F	uni8F5D
18225	Hanja	UROr8F	uni8F5F
18226	Hanja	UROr8F	uni8F62
18227	Hanja	UROr8F	uni8F9B
18228	Hanja	UROr8F	uni8F9C
18229	Hanja	UROr8F	uni8FA3
18230	Hanja	UROr8F	uni8FA6
18231	Hanja	UROr8F	uni8FA8
18232	Hanja	UROr8F	uni8FAD
18233	Hanja	UROr8F	uni8FAF
18234	Hanja	UROr8F	uni8FB0
18235	Hanja	UROr8F	uni8FB1
18236	Hanja	UROr8F	uni8FB2
18237	Hanja	UROr8F	uni8FC2
18238	Hanja	UROr8F	uni8FC5
18239	Hanja	UROr8F	uni8FCE
18240	Hanja	UROr8F	uni8FD1
18241	Hanja	UROr8F	uni8FD4
18242	Hanja	UROr8F	uni8FE6
18243	Hanja	UROr8F	uni8FEA
18244	Hanja	UROr8F	uni8FEB
18245	Hanja	UROr8F	uni8FED
18246	Hanja	UROr8F	uni8FF0
18247	Hanja	UROr8F	uni8FF2
18248	Hanja	UROr8F	uni8FF7
18249	Hanja	UROr8F	uni8FF9
18250	Hanja	UROr8F	uni8FFD
18251	Hanja	UROr90	uni9000
18252	Hanja	UROr90	uni9001
18253	Hanja	UROr90	uni9002
18254	Hanja	UROr90	uni9003
18255	Hanja	UROr90	uni9005
18256	Hanja	UROr90	uni9006
18257	Hanja	UROr90	uni9008
18258	Hanja	UROr90	uni900B
18259	Hanja	UROr90	uni900D
18260	Hanja	UROr90	uni900F
18261	Hanja	UROr90	uni9010
18262	Hanja	UROr90	uni9011
18263	Hanja	UROr90	uni9014
18264	Hanja	UROr90	uni9015
18265	Hanja	UROr90	uni9017
18266	Hanja	UROr90	uni9019
18267	Hanja	UROr90	uni901A
18268	Hanja	UROr90	uni901D
18269	Hanja	UROr90	uni901E
18270	Hanja	UROr90	uni901F
18271	Hanja	UROr90	uni9020
18272	Hanja	UROr90	uni9021
18273	Hanja	UROr90	uni9022
18274	Hanja	UROr90	uni9023
18275	Hanja	UROr90	uni902E
18276	Hanja	UROr90	uni9031
18277	Hanja	UROr90	uni9032
18278	Hanja	UROr90	uni9035
18279	Hanja	UROr90	uni9038
18280	Hanja	UROr90	uni903C
18281	Hanja	UROr90	uni903E
18282	Hanja	UROr90	uni9041
18283	Hanja	UROr90	uni9042
18284	Hanja	UROr90	uni9047
18285	Hanja	UROr90	uni904A
18286	Hanja	UROr90	uni904B
18287	Hanja	UROr90	uni904D
18288	Hanja	UROr90	uni904E
18289	Hanja	UROr90	uni9050
18290	Hanja	UROr90	uni9051
18291	Hanja	UROr90	uni9053
18292	Hanja	UROr90	uni9054
18293	Hanja	UROr90	uni9055
18294	Hanja	UROr90	uni9059
18295	Hanja	UROr90	uni905C
18296	Hanja	UROr90	uni905D
18297	Hanja	UROr90	uni905E
18298	Hanja	UROr90	uni9060
18299	Hanja	UROr90	uni9061
18300	Hanja	UROr90	uni9063
18301	Hanja	UROr90	uni9069
18302	Hanja	UROr90	uni906D
18303	Hanja	UROr90	uni906E
18304	Hanja	UROr90	uni906F
18305	Hanja	UROr90	uni9072
18306	Hanja	UROr90	uni9075
18307	Hanja	UROr90	uni9077
18308	Hanja	UROr90	uni9078
18309	Hanja	UROr90	uni907A
18310	Hanja	UROr90	uni907C
18311	Hanja	UROr90	uni907D
18312	Hanja	UROr90	uni907F
18313	Hanja	UROr90	uni9080
18314	Hanja	UROr90	uni9081
18315	Hanja	UROr90	uni9082
18316	Hanja	UROr90	uni9083
18317	Hanja	UROr90	uni9084
18318	Hanja	UROr90	uni9087
18319	Hanja	UROr90	uni9088
18320	Hanja	UROr90	uni908A
18321	Hanja	UROr90	uni908F
18322	Hanja	UROr90	uni9091
18323	Hanja	UROr90	uni9095
18324	Hanja	UROr90	uni9099
18325	Hanja	UROr90	uni90A2
18326	Hanja	UROr90	uni90A3
18327	Hanja	UROr90	uni90A6
18328	Hanja	UROr90	uni90A8
18329	Hanja	UROr90	uni90AA
18330	Hanja	UROr90	uni90AF
18331	Hanja	UROr90	uni90B0
18332	Hanja	UROr90	uni90B1
18333	Hanja	UROr90	uni90B5
18334	Hanja	UROr90	uni90B8
